Username,Message,Character Count,Retweet Count,Like Count,Total Actions,Type
CompanyJ_11446,Joe Burreaux shined on the biggest stage and led LSU to an SEC Championship 28 38 for 349 yards 4 TDs 0 INTs ,109,533,4575,5108,video
CompanyJ_11447,BEN SIMMONS WITH ANOTHER 3 ,27,4219,25508,29727,video
CompanyJ_11448,Ohio State takes home the Big Ten Championship after coming back to beat Wisconsin 34 21 JK Dobbins 33 carries 172 yards 1 touchdown ,133,619,4323,4942,photo
CompanyJ_11449,Buckeyes started the Ohio State comeback with this incredible TD catch From B R X BassProShops ,95,542,4492,5034,video
CompanyJ_11450,Odell has been playing through a serious and often painful sports hernia injury per RapSheet The star WR will require surgery in the offseason ,143,488,4561,5049,photo
CompanyJ_11451,Alistair Overeem got knocked out in the final seconds of his fight and got something to show for it ,100,7460,30000,37460,photo
CompanyJ_11452,Time to start talking about Josh Allen as one of the most dangerous QBs in the game brgridiron ,95,169,1539,1708,video
CompanyJ_11453,Texans linebackers dress up together on gameday Week 14 Average Joe s Gym Via HoustonTexans ,92,5148,37098,42246,video
CompanyJ_11454,The Bosa boys take competition to the next level in their family From B R x JCPenney ,85,308,2233,2541,video
CompanyJ_11455,PLAYOFFS ARE HERE TheMattCamp has everything you need to make sure you don t go one and done in the playoffs Watch Your FantasyFireDrill NOW ,141,15,83,98,link
CompanyJ_11456,R I P ,6,2801,23513,26314,photo
CompanyJ_11457,2020 College Football Playoff field is set LSU Ohio State Clemson Oklahoma ,75,2466,10009,12475,photo
CompanyJ_11458,OBJ wants out of Cleveland Odell Beckham Jr has reportedly told opposing players and coaches before and during games this year Come get me via JayGlazer ,153,2969,18019,20988,photo
CompanyJ_11459,Behind the Design DangeRussWilson and local Seattle artist Jeff Weirdo Jacobson give an exclusive look at his new cleat design for My Cause My Cleats brkicks ,158,88,792,880,video
CompanyJ_11460,Lamar shook him out of his shoes He hits 1 000 rushing yards on the season via thecheckdown ,92,12624,63656,76280,video
CompanyJ_11461,Niners scoring TDs off of trick plays Game is wild so far via 49ers ,68,702,5179,5881,video
CompanyJ_11462,Niners Saints has been electric At half Brees 4 TDs Mostert 2 TDs Jimmy G 11 12 2 TDs Sanders 132 yards pass TD Jared Cook 2 TDs Niners up 28 27 ,145,620,4295,4915,photo
CompanyJ_11463,8 years ago today the Lakers trade for CP3 was vetoed One of the craziest things in sports to happen this decade ,113,6472,31211,37683,photo
CompanyJ_11464,Ravens play sheet blew onto the field so Bills corner Tre White picked it up and tried to read it Ref had to take it away Via NFLonCBS ,135,10238,61554,71792,video
CompanyJ_11465,Deshaun with a miraculous touchdown run via HoustonTexans ,58,577,4355,4932,video
CompanyJ_11466,Brees Smith SAINTS TAKE THE LEAD via NFL ,41,422,2726,3148,video
CompanyJ_11467,Jimmy G throws four touchdowns and leads the game winning drive to beat the Saints in an unreal 48 46 shootout brgridiron ,122,907,4354,5261,video
CompanyJ_11468,4th and 2 from the wrong side of midfield with the game on the line and 39 seconds left George Kittle did this via NFL ,119,1998,11409,13407,video
CompanyJ_11469,OKAY VC Vince Carter was drafted on June 24 1998 PJ Washington was born on August 23 1998 ,90,6819,41479,48298,video
CompanyJ_11470,Tyler Herro feelin it That step back was tough ,47,1296,10028,11324,video
CompanyJ_11471,BRADY RUNS IT 17 YARDS ON 4TH DOWN via NFL ,43,636,4518,5154,video
CompanyJ_11472,Pats struggling vs the new generation brgridiron ,49,2593,16697,19290,photo
CompanyJ_11473,Mahomes leads the Chiefs over the Patriots in Foxboro StateFarm ,64,397,2679,3076,video
CompanyJ_11474,Mbappe gets his first Nike collection at 20 years old His first custom boot is the Mercurial Superfly 7 brkicks ,112,532,5019,5551,photo
CompanyJ_11475,Luka continues to make history ,31,1757,11953,13710,photo
CompanyJ_11476,Tyler Herro caught fire from deep CLUTCH MtnDew3pt MountainDew ,63,558,3910,4468,video
CompanyJ_11477,CP3 amp Melo 15 years later ,28,1119,11672,12791,video
CompanyJ_11478,Bron to AD from across the court ,33,668,5962,6630,video
CompanyJ_11479,LEBRON PLAYING BULLY BALL ,26,9948,54209,64157,video
CompanyJ_11480,LaMelo Ball is expected to miss four weeks after suffering a foot injury per DraftExpress ,90,265,2700,2965,photo
CompanyJ_11481,Gurley stiff arms his way for the TD Rams in full control via NFL ,66,330,2649,2979,video
CompanyJ_11482,CP3 caused Melo to get a tech ,30,886,8079,8965,video
CompanyJ_11483,Niners retake control of the NFC West from the Seahawks brgridiron ,67,2462,15343,17805,video
CompanyJ_11484,AD s got 50 PTS on 20 29 shooting ,34,2905,19955,22860,photo
CompanyJ_11485,Anthony Davis had another vintage performance tonight 50 PTS 7 REB 6 AST 4 STL 20 29 FG W ,90,2255,15857,18112,video
CompanyJ_11486,LeBron and AD became the first Lakers teammates to combine for 70 points in consecutive games since Kobe and Shaq in 2003 ,122,4568,27066,31634,photo
CompanyJ_11487,Tracy McGrady 13 points in 33 seconds Still unbelievable 15 years later via nbahistory ,87,6924,32124,39048,video
CompanyJ_11488,Will Shields surprised a teacher who s spent three decades rooting for the Chiefs Over 30 years of season tickets is dedication From Ford X B R PFHOF ,150,83,892,975,video
CompanyJ_11489,Kawhi hooped against Bobby Wagner in high school Small world brgridiron ,72,1780,16225,18005,photo
CompanyJ_11490, We re gonna run the West ,26,5712,42881,48593,photo
CompanyJ_11491,Luka wants to talk ball not numbers Too much stats You can t compare nobody to Michael Jordan via espn_macmahon ,112,2159,17058,19217,video
CompanyJ_11492, Watch your mouth This fan was NOT happy with LeBron cursing ,61,1878,18838,20716,video
CompanyJ_11493, People see just like a religion first because obviously we re wearing the scarves WNBA legend S10Bird surprised the Salam Stars girls basketball team in Milwaukee that s turning heads StateFarm ,195,382,1549,1931,video
CompanyJ_11494,Devin Booker has the personal accolades but no winning to show for it Now he says his only focus is putting the Suns into contention In the past I ve put the numbers up and it doesn t matter Right now I think everything comes with winning ,239,474,3562,4036,photo
CompanyJ_11495,Odell reportedly told opposing players to come get me during at least one game in October Cleveland s schedule that month 49ers Seahawks Patriots via CharlesRobinson ,166,1611,11153,12764,photo
CompanyJ_11496,Keeper s reaction to making the save in the national championship was elite via ncaasoccer ,91,1324,12855,14179,video
CompanyJ_11497,Pete Frates the former college baseball player with Lou Gehrig s disease who helped make the ALS ice bucket challenge go viral has died at 34 R I P ,148,3994,30015,34009,photo
CompanyJ_11498,The NFL is investigating whether a Patriots employee was videotaping Bengals play calls on Sunday per diannaESPN ,113,3301,14826,18127,photo
CompanyJ_11499,Patrick Mahomes girlfriend Brittany Matthews says security moved her and Pat s brother to a safe place at Gillette Stadium because New England fans were harassing them That s how you know it was bad brgridiron ,210,1966,18191,20157,photo
CompanyJ_11500,The goalkeepers need to stop a meteor from destroying the planet New episode of TheChampions PlayStation ,105,187,985,1172,video
CompanyJ_11501,Gordon Hayward is officially available for the Celtics tonight ,63,818,9864,10682,photo
CompanyJ_11502,2019 Heisman Finalists Jalen Hurts Justin Fields Joe Burrow Chase Young ,72,1356,9953,11309,photo
CompanyJ_11503,The NBA Jam limited edition pack from BR x homage Last chance to order for an X Mas delivery is Thursday Cop NOW ,113,45,259,304,video
CompanyJ_11504,Pacers fans are booing PG so he hit them with the after the bucket ,67,886,8927,9813,video
CompanyJ_11505,B I over Drummond ,18,1436,10541,11977,video
CompanyJ_11506,Beard Cheat code ,17,3361,22887,26248,video
CompanyJ_11507,PG got em with the cross He s got 34 PTS and 7 threes at the end of the 3rd quarter against his former team ,108,765,6518,7283,video
CompanyJ_11508,Giannis feelin it via Bucks ,28,1289,12487,13776,video
CompanyJ_11509,BIG SHOT BJELICA FTW ,21,3781,22113,25894,video
CompanyJ_11510,17 points in the 4th and the game winner D Rose went off ,57,8262,41721,49983,video
CompanyJ_11511,CP3 did Gobert dirty ,21,4369,27018,31387,video
CompanyJ_11512,Tough night for Giants fans brgridiron ,39,331,3906,4237,photo
CompanyJ_11513,KAT was fed up ,15,1800,17578,19378,video
CompanyJ_11514,WWWWWWWWWWWWWWW 15 straight ,28,624,10174,10798,photo
CompanyJ_11515,No turning off the Champions League brfootball ,47,236,2277,2513,photo
CompanyJ_11516,Clutch is in D Rose s DNA ,26,1219,9872,11091,photo
CompanyJ_11517,Philip Rivers talking trash will never get old via Jaguars ,59,3466,23500,26966,video
CompanyJ_11518,Jaylen Brown says the Celtics were calling Grant Williams Ben Simmons before he made his first NBA three via NBCSCeltics ,121,463,4365,4828,video
CompanyJ_11519,Ten teams Six spots Stakes are high today Watch Chelsea Lille FREE on brlive ,77,43,324,367,link
CompanyJ_11520,Rasual Butler s tragic and puzzling death in 2018 didn t match the person that friends family and teammates knew he was Ever since his loved ones have been left with more questions than answers ,194,158,988,1146,photo
CompanyJ_11521,Khalil Mack paid off every holiday layaway account at his hometown Walmart 80K to clear 300 accounts Respect brgridiron via jeremymikula ,137,9932,73663,83595,photo
CompanyJ_11522,Kevin Love would prefer to get traded to the Blazers per KevinOConnorNBA ,73,3425,25807,29232,photo
CompanyJ_11523,Jameis this year Two TD passes 26 behind Lamar for the league lead Seven yards behind Dak for the top passing spot Leads the NFL in picks 23 by a huge margin Could finish No 1 in all three brgridiron ,200,3195,25775,28970,photo
CompanyJ_11524,Mo Salah from an impossible angle brfootball ,45,1525,10907,12432,video
CompanyJ_11525,Reigning champions Liverpool top their group and are through to the Round of 16 brfootball ,91,125,974,1099,photo
CompanyJ_11526,The build up The backheel Chelsea s opening goal brfootball ,60,229,2604,2833,video
CompanyJ_11527,The MVP race is all but over br_betting ,40,697,6098,6795,photo
CompanyJ_11528,Jets Quincy Enunwa was visiting a school in Jersey City when there was a shooting nearby The wide receiver and students are safe and on lockdown at the school via TinaCervasio ,176,369,3607,3976,photo
CompanyJ_11529,Ansu Fati is now the youngest goalscorer in Champions League history brfootball ,80,815,4677,5492,photo
CompanyJ_11530,New GridironHeights Gronk is having trouble getting everybody in position for playoff picture day PlayStation ,110,451,2237,2688,video
CompanyJ_11531, Barca s youngest ever La Liga goalscorer Youngest to score assist in a single La Liga match Now also youngest UCL goalscorer 17 year old Ansu Fati keeps making history brfootball ,180,567,3772,4339,video
CompanyJ_11532,Knicks have a promising future despite their struggles this season HowardBeck wants them to start the youth now and cash in on their vets ,138,314,2114,2428,video
CompanyJ_11533,When Frenkie De Jong found out Ajax his former team got knocked out of the Champions League via brfootball ,107,1033,11523,12556,video
CompanyJ_11534, DwyaneWade dropped a limited edition run of his World Tour merch just in time for the holidays Get yours now ,110,100,857,957,photo
CompanyJ_11535, Raptors dropped a tribute to Kawhi before his return to The 6ix tomorrow ,74,1566,9446,11012,video
CompanyJ_11536,That dunk was tough MatisseThybulle ,36,1297,8855,10152,video
CompanyJ_11537,How did Gary Harris finish this ,32,3684,33168,36852,video
CompanyJ_11538,Miles Bridges with the dagger MtnDew3pt MountainDew ,52,135,1402,1537,video
CompanyJ_11539,Embiid had to break out the shimmy after this crazy bucket ,59,390,3913,4303,video
CompanyJ_11540,Jimmy G Buckets sends it to OT ,31,1133,8717,9850,video
CompanyJ_11541,Duncan Robinson went off TEN THREES 34 PTS 10 14 from three 4 ASTS ,67,2408,13701,16109,video
CompanyJ_11542,Trae Young yelled It s over to the Heat crowd after the Hawks went up 6 with 1 minute left The Heat ended up winning by 14 ,123,7037,49357,56394,video
CompanyJ_11543,Breaking Gerrit Cole is heading to the Yankees 9 years 36M per year 324M total per JonHeyman ,93,14063,41252,55315,photo
CompanyJ_11544,Record breaking money for Cole Most money ever for a pitcher Most money per year for any player ever ,101,787,5077,5864,photo
CompanyJ_11545,Alex Antetokounmpo throwing down with Giannis in the crowd brhoops ,67,5317,52626,57943,video
CompanyJ_11546,The world champion USWNT is TIME s 2019 Athlete of the Year ,60,1074,6220,7294,photo
CompanyJ_11547,Khris Middleton got a new winter coat for every single student at an elementary school in Milwaukee 315 in total via AdrianaMendez ,131,1983,19417,21400,photo
CompanyJ_11548,It only took one year for the Fun Guy to become King in the North Kawhi returns to Toronto tonight ,99,903,7564,8467,video
CompanyJ_11549,He really wanted the bottle just to throw it brfootball ,56,199,2055,2254,video
CompanyJ_11550,Former Cardinals DL ddockett was out living his best life two days before the 2008 NFC Championship game when he got caught in an ATV chase with the cops New Untold Stories with MasterTes ,188,132,656,788,video
CompanyJ_11551,Five years ago today Kobe called the Lakers soft like Charmin after practice via ArashMarkazi ,94,7240,35984,43224,video
CompanyJ_11552,Deion Sanders breaking down the Prime Time pregame routine Legendary brgridiron ,80,7074,34541,41615,photo
CompanyJ_11553,Penny Hardaway s Super Seven is Memphis version of the Fab Five Once James Wiseman returns they could be unstoppable ,117,386,2124,2510,status
CompanyJ_11554,Melo wants to be in the Garden rafters ,39,1244,12913,14157,photo
CompanyJ_11555,Patriots have signed trick shot kicker Josh Gable to their practice squad per FieldYates Trick shot specialist Never played CFB Played pro soccer in Europe Kicked pro for Nebraska Danger and Tucson Sugar Skulls IFL ,215,1393,12093,13486,video
CompanyJ_11556,AD doing the Bron three via HoopJab ,36,2543,21534,24077,video
CompanyJ_11557,JuJu says he made 100K streaming Thursday Night Football and playing Call of Duty with TimTheTatman BRGaming brgridiron ,120,907,11988,12895,photo
CompanyJ_11558,Mbappe s drag back assist for Neymar s goal ,44,728,5902,6630,video
CompanyJ_11559,Mbappe Smooth brfootball ,25,1069,11186,12255,video
CompanyJ_11560,The Champions League Round of 16 is set brfootball ,51,469,2107,2576,video
CompanyJ_11561, KingJames rocking KMbappe s new Nike collection via Lakers ,60,548,5875,6423,photo
CompanyJ_11562,Kawhi comes back to Toronto to face off against Siakam s Raptors squad From B R x AmericanExpress ,98,149,1433,1582,video
CompanyJ_11563,J J Culver became just the second player in NAIA history to score 100 points in a game 100 points 34 62 FG 12 33 3 PT 20 27 FT Incredible via WBUBasketball ,156,724,6298,7022,video
CompanyJ_11564,Neymar gave the penalty to Cavani instead of taking it himself True teammate brfootball ,88,745,9974,10719,video
